Project 4, CS420,,
 Artificial, Neural Nets,,
Completed by:, Ksenia Burova,,
,,,
,,,
Epoch #, RMSE,,
460,0.353744922,,
461,0.353744921,,
462,0.35374492,,
463,0.353744919,,
464,0.353744918,,
465,0.353744916,,
466,0.353744915,,
467,0.353744914,,
468,0.353744913,,
469,0.353744912,,
470,0.353744911,,
471,0.35374491,,
472,0.353744909,,
473,0.353744907,,
474,0.353744906,,
475,0.353744905,,
476,0.353744904,,
477,0.353744903,,
478,0.353744902,,
479,0.353744901,,
480,0.3537449,,
481,0.353744899,,
482,0.353744898,,
483,0.353744897,,
484,0.353744895,,
485,0.353744894,,
486,0.353744893,,
487,0.353744892,,
488,0.353744891,,
489,0.35374489,,
490,0.353744889,,
491,0.353744888,,
492,0.353744887,,
493,0.353744886,,
494,0.353744885,,
495,0.353744884,,
496,0.353744883,,
497,0.353744882,,
498,0.353744881,,
499,0.35374488,,
500,0.353744879,,
501,0.353744878,,
502,0.353744877,,
503,0.353744876,,
504,0.353744875,,
505,0.353744874,,
506,0.353744873,,
507,0.353744871,,
508,0.35374487,,
509,0.353744869,,
510,0.353744868,,
511,0.353744867,,
512,0.353744866,,
513,0.353744865,,
514,0.353744864,,
515,0.353744863,,
516,0.353744862,,
517,0.353744861,,
518,0.35374486,,
519,0.353744859,,
520,0.353744858,,
521,0.353744857,,
522,0.353744856,,
523,0.353744855,,
524,0.353744855,,
525,0.353744854,,
526,0.353744853,,
527,0.353744852,,
528,0.353744851,,
529,0.35374485,,
530,0.353744849,,
531,0.353744848,,
532,0.353744847,,
533,0.353744846,,
534,0.353744845,,
535,0.353744844,,
536,0.353744843,,
537,0.353744842,,
538,0.353744841,,
539,0.35374484,,
540,0.353744839,,
541,0.353744838,,
542,0.353744837,,
543,0.353744836,,
544,0.353744835,,
545,0.353744834,,
546,0.353744833,,
547,0.353744832,,
548,0.353744832,,
549,0.353744831,,
550,0.35374483,,
551,0.353744829,,
552,0.353744828,,
553,0.353744827,,
554,0.353744826,,
555,0.353744825,,
556,0.353744824,,
557,0.353744823,,
558,0.353744822,,
559,0.353744821,,
560,0.35374482,,
561,0.35374482,,
562,0.353744819,,
563,0.353744818,,
564,0.353744817,,
565,0.353744816,,
566,0.353744815,,
567,0.353744814,,
568,0.353744813,,
569,0.353744812,,
570,0.353744811,,
571,0.353744811,,
572,0.35374481,,
573,0.353744809,,
574,0.353744808,,
575,0.353744807,,
576,0.353744806,,
577,0.353744805,,
578,0.353744804,,
579,0.353744803,,
580,0.353744803,,
581,0.353744802,,
582,0.353744801,,
583,0.3537448,,
584,0.353744799,,
585,0.353744798,,
586,0.353744797,,
587,0.353744796,,
588,0.353744795,,
589,0.353744795,,
590,0.353744794,,
591,0.353744793,,
592,0.353744792,,
593,0.353744791,,
594,0.35374479,,
595,0.353744789,,
596,0.353744789,,
597,0.353744788,,
598,0.353744787,,
599,0.353744786,,
600,0.353744785,,
601,0.353744784,,
602,0.353744783,,
603,0.353744783,,
604,0.353744782,,
605,0.353744781,,
606,0.35374478,,
607,0.353744779,,
608,0.353744778,,
609,0.353744778,,
610,0.353744777,,
611,0.353744776,,
612,0.353744775,,
613,0.353744774,,
614,0.353744773,,
615,0.353744772,,
616,0.353744772,,
617,0.353744771,,
618,0.35374477,,
619,0.353744769,,
620,0.353744768,,
621,0.353744768,,
622,0.353744767,,
623,0.353744766,,
624,0.353744765,,
625,0.353744764,,
626,0.353744763,,
627,0.353744763,,
628,0.353744762,,
629,0.353744761,,
630,0.35374476,,
631,0.353744759,,
632,0.353744758,,
633,0.353744758,,
634,0.353744757,,
635,0.353744756,,
636,0.353744755,,
637,0.353744754,,
638,0.353744754,,
639,0.353744753,,
640,0.353744752,,
641,0.353744751,,
642,0.35374475,,
643,0.35374475,,
644,0.353744749,,
645,0.353744748,,
646,0.353744747,,
647,0.353744746,,
648,0.353744746,,
649,0.353744745,,
650,0.353744744,,
651,0.353744743,,
652,0.353744742,,
653,0.353744742,,
654,0.353744741,,
655,0.35374474,,
656,0.353744739,,
657,0.353744739,,
658,0.353744738,,
659,0.353744737,,
660,0.353744736,,
661,0.353744735,,
662,0.353744735,,
663,0.353744734,,
664,0.353744733,,
665,0.353744732,,
666,0.353744732,,
667,0.353744731,,
668,0.35374473,,
669,0.353744729,,
670,0.353744728,,
671,0.353744728,,
672,0.353744727,,
673,0.353744726,,
674,0.353744725,,
675,0.353744725,,
676,0.353744724,,
677,0.353744723,,
678,0.353744722,,
679,0.353744722,,
680,0.353744721,,
681,0.35374472,,
682,0.353744719,,
683,0.353744719,,
684,0.353744718,,
685,0.353744717,,
686,0.353744716,,
687,0.353744715,,
688,0.353744715,,
689,0.353744714,,
690,0.353744713,,
691,0.353744712,,
692,0.353744712,,
693,0.353744711,,
694,0.35374471,,
695,0.35374471,,
696,0.353744709,,
697,0.353744708,,
698,0.353744707,,
699,0.353744707,,
700,0.353744706,,
701,0.353744705,,
702,0.353744704,,
703,0.353744704,,
704,0.353744703,,
705,0.353744702,,
706,0.353744701,,
707,0.353744701,,
708,0.3537447,,
709,0.353744699,,
710,0.353744698,,
711,0.353744698,,
712,0.353744697,,
713,0.353744696,,
714,0.353744696,,
715,0.353744695,,
716,0.353744694,,
717,0.353744693,,
718,0.353744693,,
719,0.353744692,,
720,0.353744691,,
721,0.353744691,,
722,0.35374469,,
723,0.353744689,,
724,0.353744688,,
725,0.353744688,,
726,0.353744687,,
727,0.353744686,,
728,0.353744686,,
729,0.353744685,,
730,0.353744684,,
731,0.353744683,,
732,0.353744683,,
733,0.353744682,,
734,0.353744681,,
735,0.353744681,,
736,0.35374468,,
737,0.353744679,,
738,0.353744678,,
739,0.353744678,,
740,0.353744677,,
741,0.353744676,,
742,0.353744676,,
743,0.353744675,,
744,0.353744674,,
745,0.353744674,,
746,0.353744673,,
747,0.353744672,,
748,0.353744672,,
749,0.353744671,,
750,0.35374467,,
751,0.353744669,,
752,0.353744669,,
753,0.353744668,,
754,0.353744667,,
755,0.353744667,,
756,0.353744666,,
757,0.353744665,,
758,0.353744665,,
759,0.353744664,,
760,0.353744663,,
761,0.353744663,,
762,0.353744662,,
763,0.353744661,,
764,0.353744661,,
765,0.35374466,,
766,0.353744659,,
767,0.353744659,,
768,0.353744658,,
769,0.353744657,,
770,0.353744657,,
771,0.353744656,,
772,0.353744655,,
773,0.353744655,,
774,0.353744654,,
775,0.353744653,,
776,0.353744653,,
777,0.353744652,,
778,0.353744651,,
779,0.353744651,,
780,0.35374465,,
781,0.353744649,,
782,0.353744649,,
783,0.353744648,,
784,0.353744647,,
785,0.353744647,,
786,0.353744646,,
787,0.353744645,,
788,0.353744645,,
789,0.353744644,,
790,0.353744643,,
791,0.353744643,,
792,0.353744642,,
793,0.353744641,,
794,0.353744641,,
795,0.35374464,,
796,0.35374464,,
797,0.353744639,,
798,0.353744638,,
799,0.353744638,,
800,0.353744637,,
801,0.353744636,,
802,0.353744636,,
803,0.353744635,,
804,0.353744634,,
805,0.353744634,,
806,0.353744633,,
807,0.353744633,,
808,0.353744632,,
809,0.353744631,,
810,0.353744631,,
811,0.35374463,,
812,0.353744629,,
813,0.353744629,,
814,0.353744628,,
815,0.353744628,,
816,0.353744627,,
817,0.353744626,,
818,0.353744626,,
819,0.353744625,,
820,0.353744624,,
821,0.353744624,,
822,0.353744623,,
823,0.353744623,,
824,0.353744622,,
825,0.353744621,,
826,0.353744621,,
827,0.35374462,,
828,0.35374462,,
829,0.353744619,,
830,0.353744618,,
831,0.353744618,,
832,0.353744617,,
833,0.353744617,,
834,0.353744616,,
835,0.353744615,,
836,0.353744615,,
837,0.353744614,,
838,0.353744614,,
839,0.353744613,,
840,0.353744612,,
841,0.353744612,,
842,0.353744611,,
843,0.353744611,,
844,0.35374461,,
845,0.353744609,,
846,0.353744609,,
847,0.353744608,,
848,0.353744608,,
849,0.353744607,,
850,0.353744607,,
851,0.353744606,,
852,0.353744605,,
853,0.353744605,,
854,0.353744604,,
855,0.353744604,,
856,0.353744603,,
857,0.353744603,,
858,0.353744602,,
859,0.353744601,,
860,0.353744601,,
861,0.3537446,,
862,0.3537446,,
863,0.353744599,,
864,0.353744599,,
865,0.353744598,,
866,0.353744597,,
867,0.353744597,,
868,0.353744596,,
869,0.353744596,,
870,0.353744595,,
871,0.353744595,,
872,0.353744594,,
873,0.353744593,,
874,0.353744593,,
875,0.353744592,,
876,0.353744592,,
877,0.353744591,,
878,0.353744591,,
879,0.35374459,,
880,0.35374459,,
881,0.353744589,,
882,0.353744589,,
883,0.353744588,,
884,0.353744587,,
885,0.353744587,,
886,0.353744586,,
887,0.353744586,,
888,0.353744585,,
889,0.353744585,,
890,0.353744584,,
891,0.353744584,,
892,0.353744583,,
893,0.353744583,,
894,0.353744582,,
895,0.353744582,,
896,0.353744581,,
897,0.353744581,,
898,0.35374458,,
899,0.35374458,,
900,0.353744579,,
901,0.353744579,,
902,0.353744578,,
903,0.353744577,,
904,0.353744577,,
905,0.353744576,,
906,0.353744576,,
907,0.353744575,,
908,0.353744575,,
909,0.353744574,,
910,0.353744574,,
911,0.353744573,,
912,0.353744573,,
913,0.353744572,,
914,0.353744572,,
915,0.353744571,,
916,0.353744571,,
917,0.35374457,,
918,0.35374457,,
919,0.353744569,,
920,0.353744569,,
921,0.353744568,,
922,0.353744568,,
923,0.353744567,,
924,0.353744567,,
925,0.353744567,,
926,0.353744566,,
927,0.353744566,,
928,0.353744565,,
929,0.353744565,,
930,0.353744564,,
931,0.353744564,,
932,0.353744563,,
933,0.353744563,,
934,0.353744562,,
935,0.353744562,,
936,0.353744561,,
937,0.353744561,,
938,0.35374456,,
939,0.35374456,,
940,0.353744559,,
941,0.353744559,,
942,0.353744559,,
943,0.353744558,,
944,0.353744558,,
945,0.353744557,,
946,0.353744557,,
947,0.353744556,,
948,0.353744556,,
949,0.353744555,,
950,0.353744555,,
951,0.353744554,,
952,0.353744554,,
953,0.353744554,,
954,0.353744553,,
955,0.353744553,,
956,0.353744552,,
957,0.353744552,,
958,0.353744551,,
959,0.353744551,,
960,0.353744551,,
961,0.35374455,,
962,0.35374455,,
963,0.353744549,,
964,0.353744549,,
965,0.353744548,,
966,0.353744548,,
967,0.353744548,,
968,0.353744547,,
969,0.353744547,,
970,0.353744546,,
971,0.353744546,,
972,0.353744546,,
973,0.353744545,,
974,0.353744545,,
975,0.353744544,,
976,0.353744544,,
977,0.353744544,,
978,0.353744543,,
979,0.353744543,,
980,0.353744542,,
981,0.353744542,,
982,0.353744542,,
983,0.353744541,,
984,0.353744541,,
985,0.35374454,,
986,0.35374454,,
987,0.35374454,,
988,0.353744539,,
989,0.353744539,,
990,0.353744538,,
991,0.353744538,,
992,0.353744538,,
993,0.353744537,,
994,0.353744537,,
995,0.353744537,,
996,0.353744536,,
997,0.353744536,,
998,0.353744536,,
999,0.353744535,,
1000,0.353744535,,
1001,0.353744534,,
1002,0.353744534,,
1003,0.353744534,,
1004,0.353744533,,
1005,0.353744533,,
1006,0.353744533,,
1007,0.353744532,,
1008,0.353744532,,
1009,0.353744532,,
1010,0.353744531,,
1011,0.353744531,,
1012,0.353744531,,
1013,0.35374453,,
1014,0.35374453,,
1015,0.35374453,,
1016,0.353744529,,
1017,0.353744529,,
1018,0.353744529,,
1019,0.353744528,,
1020,0.353744528,,
1021,0.353744528,,
1022,0.353744527,,
1023,0.353744527,,
1024,0.353744527,,
1025,0.353744526,,
1026,0.353744526,,
1027,0.353744526,,
1028,0.353744526,,
1029,0.353744525,,
1030,0.353744525,,
1031,0.353744525,,
1032,0.353744524,,
1033,0.353744524,,
1034,0.353744524,,
1035,0.353744523,,
1036,0.353744523,,
1037,0.353744523,,
1038,0.353744523,,
1039,0.353744522,,
1040,0.353744522,,
1041,0.353744522,,
1042,0.353744521,,
1043,0.353744521,,
1044,0.353744521,,
1045,0.353744521,,
1046,0.35374452,,
1047,0.35374452,,
1048,0.35374452,,
1049,0.35374452,,
1050,0.353744519,,
1051,0.353744519,,
1052,0.353744519,,
1053,0.353744519,,
1054,0.353744518,,
1055,0.353744518,,
1056,0.353744518,,
1057,0.353744518,,
1058,0.353744517,,
1059,0.353744517,,
1060,0.353744517,,
1061,0.353744517,,
1062,0.353744516,,
1063,0.353744516,,
1064,0.353744516,,
1065,0.353744516,,
1066,0.353744516,,
1067,0.353744515,,
1068,0.353744515,,
1069,0.353744515,,
1070,0.353744515,,
1071,0.353744514,,
1072,0.353744514,,
1073,0.353744514,,
1074,0.353744514,,
1075,0.353744514,,
1076,0.353744513,,
1077,0.353744513,,
1078,0.353744513,,
1079,0.353744513,,
1080,0.353744513,,
1081,0.353744513,,
1082,0.353744512,,
1083,0.353744512,,
1084,0.353744512,,
1085,0.353744512,,
1086,0.353744512,,
1087,0.353744511,,
1088,0.353744511,,
1089,0.353744511,,
1090,0.353744511,,
1091,0.353744511,,
1092,0.353744511,,
1093,0.35374451,,
1094,0.35374451,,
1095,0.35374451,,
1096,0.35374451,,
1097,0.35374451,,
1098,0.35374451,,
1099,0.35374451,,
1100,0.353744509,,
1101,0.353744509,,
1102,0.353744509,,
1103,0.353744509,,
1104,0.353744509,,
1105,0.353744509,,
1106,0.353744509,,
1107,0.353744509,,
1108,0.353744508,,
1109,0.353744508,,
1110,0.353744508,,
1111,0.353744508,,
1112,0.353744508,,
1113,0.353744508,,
1114,0.353744508,,
1115,0.353744508,,
1116,0.353744508,,
1117,0.353744508,,
1118,0.353744507,,
1119,0.353744507,,
1120,0.353744507,,
1121,0.353744507,,
1122,0.353744507,,
1123,0.353744507,,
1124,0.353744507,,
1125,0.353744507,,
1126,0.353744507,,
1127,0.353744507,,
1128,0.353744507,,
1129,0.353744507,,
1130,0.353744507,,
1131,0.353744507,,
1132,0.353744507,,
1133,0.353744506,,
1134,0.353744506,,
1135,0.353744506,,
1136,0.353744506,,
1137,0.353744506,,
1138,0.353744506,,
1139,0.353744506,,
1140,0.353744506,,
1141,0.353744506,,
1142,0.353744506,,
1143,0.353744506,,
1144,0.353744506,,
1145,0.353744506,,
1146,0.353744506,,
1147,0.353744506,,
1148,0.353744506,,
1149,0.353744506,,
1150,0.353744506,,
1151,0.353744506,,
1152,0.353744506,,
1153,0.353744506,,
1154,0.353744506,,
1155,0.353744506,,
1156,0.353744506,,
1157,0.353744506,,
1158,0.353744506,,
1159,0.353744506,,
1160,0.353744506,,
1161,0.353744506,,
1162,0.353744506,,
1163,0.353744506,,
1164,0.353744507,,
1165,0.353744507,,
1166,0.353744507,,
1167,0.353744507,,
1168,0.353744507,,
1169,0.353744507,,
1170,0.353744507,,
1171,0.353744507,,
1172,0.353744507,,
1173,0.353744507,,
1174,0.353744507,,
1175,0.353744507,,
1176,0.353744507,,
1177,0.353744507,,
1178,0.353744508,,
1179,0.353744508,,
1180,0.353744508,,
1181,0.353744508,,
1182,0.353744508,,
1183,0.353744508,,
1184,0.353744508,,
1185,0.353744508,,
1186,0.353744508,,
1187,0.353744509,,
1188,0.353744509,,
1189,0.353744509,,
1190,0.353744509,,
1191,0.353744509,,
1192,0.353744509,,
1193,0.353744509,,
1194,0.353744509,,
1195,0.35374451,,
1196,0.35374451,,
1197,0.35374451,,
1198,0.35374451,,
1199,0.35374451,,
1200,0.35374451,,
1201,0.353744511,,
1202,0.353744511,,
1203,0.353744511,,
1204,0.353744511,,
1205,0.353744511,,
1206,0.353744512,,
1207,0.353744512,,
1208,0.353744512,,
1209,0.353744512,,
1210,0.353744512,,
1211,0.353744513,,
1212,0.353744513,,
1213,0.353744513,,
1214,0.353744513,,
1215,0.353744513,,
1216,0.353744514,,
1217,0.353744514,,
1218,0.353744514,,
1219,0.353744514,,
1220,0.353744515,,
1221,0.353744515,,
1222,0.353744515,,
1223,0.353744515,,
1224,0.353744516,,
1225,0.353744516,,
1226,0.353744516,,
1227,0.353744516,,
1228,0.353744517,,
1229,0.353744517,,
1230,0.353744517,,
1231,0.353744518,,
1232,0.353744518,,
1233,0.353744518,,
1234,0.353744518,,
1235,0.353744519,,
1236,0.353744519,,
1237,0.353744519,,
1238,0.35374452,,
1239,0.35374452,,
1240,0.35374452,,
1241,0.353744521,,
1242,0.353744521,,
1243,0.353744521,,
1244,0.353744522,,
1245,0.353744522,,
1246,0.353744522,,
1247,0.353744523,,
1248,0.353744523,,
1249,0.353744523,,
1250,0.353744524,,
1251,0.353744524,,
1252,0.353744525,,
1253,0.353744525,,
1254,0.353744525,,
1255,0.353744526,,
1256,0.353744526,,
1257,0.353744526,,
1258,0.353744527,,
1259,0.353744527,,
1260,0.353744528,,
1261,0.353744528,,
1262,0.353744529,,
1263,0.353744529,,
1264,0.353744529,,
1265,0.35374453,,
1266,0.35374453,,
1267,0.353744531,,
1268,0.353744531,,
1269,0.353744532,,
1270,0.353744532,,
1271,0.353744532,,
1272,0.353744533,,
1273,0.353744533,,
1274,0.353744534,,
1275,0.353744534,,
1276,0.353744535,,
1277,0.353744535,,
1278,0.353744536,,
1279,0.353744536,,
1280,0.353744537,,
1281,0.353744537,,
1282,0.353744538,,
1283,0.353744538,,
1284,0.353744539,,
1285,0.353744539,,
1286,0.35374454,,
1287,0.35374454,,
1288,0.353744541,,
1289,0.353744541,,
1290,0.353744542,,
1291,0.353744543,,
1292,0.353744543,,
1293,0.353744544,,
1294,0.353744544,,
1295,0.353744545,,
1296,0.353744545,,
1297,0.353744546,,
1298,0.353744546,,
1299,0.353744547,,
1300,0.353744548,,
1301,0.353744548,,
1302,0.353744549,,
1303,0.353744549,,
1304,0.35374455,,
1305,0.353744551,,
1306,0.353744551,,
1307,0.353744552,,
1308,0.353744553,,
1309,0.353744553,,
1310,0.353744554,,
1311,0.353744554,,
1312,0.353744555,,
1313,0.353744556,,
1314,0.353744556,,
1315,0.353744557,,
1316,0.353744558,,
1317,0.353744558,,
1318,0.353744559,,
1319,0.35374456,,
1320,0.353744561,,
1321,0.353744561,,
1322,0.353744562,,
1323,0.353744563,,
1324,0.353744563,,
1325,0.353744564,,
1326,0.353744565,,
1327,0.353744566,,
1328,0.353744566,,
1329,0.353744567,,
1330,0.353744568,,
1331,0.353744568,,
1332,0.353744569,,
1333,0.35374457,,
1334,0.353744571,,
1335,0.353744572,,
1336,0.353744572,,
1337,0.353744573,,
1338,0.353744574,,
1339,0.353744575,,
1340,0.353744575,,
1341,0.353744576,,
1342,0.353744577,,
1343,0.353744578,,
1344,0.353744579,,
1345,0.35374458,,
