Project 4, CS420,,
 Artificial, Neural Nets,,
Completed by:, Ksenia Burova,,
,,,
,,,
Epoch #, RMSE,,
408,0.005258739,,
409,0.005251801,,
410,0.00524489,,
411,0.005238006,,
412,0.005231148,,
413,0.005224317,,
414,0.005217513,,
415,0.005210735,,
416,0.005203982,,
417,0.005197256,,
418,0.005190556,,
419,0.00518388,,
420,0.005177231,,
421,0.005170606,,
422,0.005164007,,
423,0.005157433,,
424,0.005150883,,
425,0.005144358,,
426,0.005137857,,
427,0.005131381,,
428,0.005124929,,
429,0.005118501,,
430,0.005112096,,
431,0.005105716,,
432,0.005099359,,
433,0.005093025,,
434,0.005086715,,
435,0.005080428,,
436,0.005074163,,
437,0.005067922,,
438,0.005061703,,
439,0.005055507,,
440,0.005049334,,
441,0.005043183,,
442,0.005037053,,
443,0.005030946,,
444,0.005024861,,
445,0.005018798,,
446,0.005012756,,
447,0.005006736,,
448,0.005000737,,
449,0.00499476,,
450,0.004988803,,
451,0.004982868,,
452,0.004976953,,
453,0.00497106,,
454,0.004965187,,
455,0.004959334,,
456,0.004953502,,
457,0.00494769,,
458,0.004941899,,
459,0.004936127,,
460,0.004930376,,
461,0.004924644,,
462,0.004918932,,
463,0.004913239,,
464,0.004907567,,
465,0.004901913,,
466,0.004896279,,
467,0.004890664,,
468,0.004885068,,
469,0.004879491,,
470,0.004873933,,
471,0.004868393,,
472,0.004862872,,
473,0.00485737,,
474,0.004851886,,
475,0.004846421,,
476,0.004840973,,
477,0.004835544,,
478,0.004830133,,
479,0.00482474,,
480,0.004819365,,
481,0.004814007,,
482,0.004808667,,
483,0.004803345,,
484,0.00479804,,
485,0.004792752,,
486,0.004787481,,
487,0.004782228,,
488,0.004776992,,
489,0.004771773,,
490,0.004766571,,
491,0.004761385,,
492,0.004756216,,
493,0.004751064,,
494,0.004745928,,
495,0.004740809,,
496,0.004735706,,
497,0.00473062,,
498,0.004725549,,
499,0.004720495,,
500,0.004715457,,
501,0.004710434,,
502,0.004705428,,
503,0.004700437,,
504,0.004695462,,
505,0.004690502,,
506,0.004685558,,
507,0.00468063,,
508,0.004675717,,
509,0.004670819,,
510,0.004665936,,
511,0.004661068,,
512,0.004656216,,
513,0.004651378,,
514,0.004646555,,
515,0.004641747,,
516,0.004636954,,
517,0.004632176,,
518,0.004627412,,
519,0.004622662,,
520,0.004617928,,
521,0.004613207,,
522,0.004608501,,
523,0.004603809,,
524,0.004599131,,
525,0.004594467,,
526,0.004589817,,
527,0.004585181,,
528,0.004580559,,
529,0.004575951,,
530,0.004571356,,
531,0.004566776,,
532,0.004562208,,
533,0.004557655,,
534,0.004553115,,
535,0.004548588,,
536,0.004544074,,
537,0.004539574,,
538,0.004535087,,
539,0.004530613,,
540,0.004526152,,
541,0.004521705,,
542,0.00451727,,
543,0.004512848,,
544,0.004508439,,
545,0.004504043,,
546,0.004499659,,
547,0.004495288,,
548,0.00449093,,
549,0.004486584,,
550,0.00448225,,
551,0.004477929,,
552,0.004473621,,
553,0.004469324,,
554,0.00446504,,
555,0.004460768,,
556,0.004456508,,
557,0.00445226,,
558,0.004448025,,
559,0.004443801,,
560,0.004439589,,
561,0.004435389,,
562,0.0044312,,
563,0.004427024,,
564,0.004422859,,
565,0.004418705,,
566,0.004414563,,
567,0.004410433,,
568,0.004406314,,
569,0.004402207,,
570,0.004398111,,
571,0.004394026,,
572,0.004389952,,
573,0.00438589,,
574,0.004381839,,
575,0.004377799,,
576,0.00437377,,
577,0.004369752,,
578,0.004365744,,
579,0.004361748,,
580,0.004357763,,
581,0.004353788,,
582,0.004349824,,
583,0.004345871,,
584,0.004341929,,
585,0.004337997,,
586,0.004334075,,
587,0.004330164,,
588,0.004326264,,
589,0.004322374,,
590,0.004318495,,
591,0.004314625,,
592,0.004310766,,
593,0.004306917,,
594,0.004303079,,
595,0.00429925,,
596,0.004295432,,
597,0.004291624,,
598,0.004287826,,
599,0.004284037,,
600,0.004280259,,
601,0.00427649,,
602,0.004272732,,
603,0.004268983,,
604,0.004265244,,
605,0.004261514,,
606,0.004257795,,
607,0.004254084,,
608,0.004250384,,
609,0.004246693,,
610,0.004243012,,
611,0.00423934,,
612,0.004235677,,
613,0.004232024,,
614,0.00422838,,
615,0.004224745,,
616,0.00422112,,
617,0.004217504,,
618,0.004213897,,
619,0.004210299,,
620,0.004206711,,
621,0.004203131,,
622,0.004199561,,
623,0.004195999,,
624,0.004192447,,
625,0.004188903,,
626,0.004185368,,
627,0.004181842,,
628,0.004178325,,
629,0.004174817,,
630,0.004171317,,
631,0.004167826,,
632,0.004164344,,
633,0.00416087,,
634,0.004157405,,
635,0.004153949,,
636,0.004150501,,
637,0.004147062,,
638,0.004143631,,
639,0.004140208,,
640,0.004136794,,
641,0.004133388,,
642,0.00412999,,
643,0.004126601,,
644,0.00412322,,
645,0.004119848,,
646,0.004116483,,
647,0.004113126,,
648,0.004109778,,
649,0.004106438,,
650,0.004103106,,
651,0.004099782,,
652,0.004096465,,
653,0.004093157,,
654,0.004089857,,
655,0.004086565,,
656,0.00408328,,
657,0.004080003,,
658,0.004076734,,
659,0.004073473,,
660,0.00407022,,
661,0.004066974,,
662,0.004063736,,
663,0.004060506,,
664,0.004057283,,
665,0.004054068,,
666,0.00405086,,
667,0.00404766,,
668,0.004044468,,
669,0.004041283,,
670,0.004038105,,
671,0.004034935,,
672,0.004031772,,
673,0.004028616,,
674,0.004025468,,
675,0.004022327,,
676,0.004019194,,
677,0.004016067,,
678,0.004012948,,
679,0.004009836,,
680,0.004006731,,
681,0.004003634,,
682,0.004000543,,
683,0.00399746,,
684,0.003994383,,
685,0.003991314,,
686,0.003988252,,
687,0.003985196,,
688,0.003982148,,
689,0.003979106,,
690,0.003976071,,
691,0.003973044,,
692,0.003970023,,
693,0.003967008,,
694,0.003964001,,
695,0.003961,,
696,0.003958007,,
697,0.003955019,,
698,0.003952039,,
699,0.003949065,,
700,0.003946098,,
701,0.003943138,,
702,0.003940184,,
703,0.003937236,,
704,0.003934295,,
705,0.003931361,,
706,0.003928433,,
707,0.003925512,,
708,0.003922597,,
709,0.003919689,,
710,0.003916787,,
711,0.003913891,,
712,0.003911001,,
713,0.003908118,,
714,0.003905242,,
715,0.003902371,,
716,0.003899507,,
717,0.003896649,,
718,0.003893798,,
719,0.003890952,,
720,0.003888113,,
721,0.003885279,,
722,0.003882452,,
723,0.003879631,,
724,0.003876817,,
725,0.003874008,,
726,0.003871205,,
727,0.003868408,,
728,0.003865617,,
729,0.003862833,,
730,0.003860054,,
731,0.003857281,,
732,0.003854514,,
733,0.003851753,,
734,0.003848998,,
735,0.003846248,,
736,0.003843505,,
737,0.003840767,,
738,0.003838035,,
739,0.003835309,,
740,0.003832588,,
741,0.003829874,,
742,0.003827165,,
743,0.003824461,,
744,0.003821764,,
745,0.003819072,,
746,0.003816385,,
747,0.003813705,,
748,0.00381103,,
749,0.00380836,,
750,0.003805696,,
751,0.003803037,,
752,0.003800384,,
753,0.003797737,,
754,0.003795095,,
755,0.003792458,,
756,0.003789827,,
757,0.003787201,,
758,0.003784581,,
759,0.003781966,,
760,0.003779357,,
761,0.003776752,,
762,0.003774153,,
763,0.00377156,,
764,0.003768972,,
765,0.003766389,,
766,0.003763811,,
767,0.003761238,,
768,0.003758671,,
769,0.003756109,,
770,0.003753552,,
771,0.003751,,
772,0.003748454,,
773,0.003745912,,
774,0.003743376,,
775,0.003740844,,
776,0.003738318,,
777,0.003735797,,
778,0.003733281,,
779,0.00373077,,
780,0.003728264,,
781,0.003725763,,
782,0.003723267,,
783,0.003720776,,
784,0.00371829,,
785,0.003715809,,
786,0.003713332,,
787,0.003710861,,
788,0.003708394,,
789,0.003705933,,
790,0.003703476,,
791,0.003701024,,
792,0.003698577,,
793,0.003696135,,
794,0.003693697,,
795,0.003691264,,
796,0.003688836,,
797,0.003686413,,
798,0.003683995,,
799,0.003681581,,
800,0.003679172,,
801,0.003676767,,
802,0.003674368,,
803,0.003671972,,
804,0.003669582,,
805,0.003667196,,
806,0.003664815,,
807,0.003662438,,
808,0.003660066,,
809,0.003657699,,
810,0.003655336,,
811,0.003652977,,
812,0.003650623,,
813,0.003648274,,
814,0.003645929,,
815,0.003643588,,
816,0.003641252,,
817,0.003638921,,
818,0.003636594,,
819,0.003634271,,
820,0.003631953,,
821,0.003629639,,
822,0.003627329,,
823,0.003625024,,
824,0.003622723,,
825,0.003620427,,
826,0.003618135,,
827,0.003615847,,
828,0.003613563,,
829,0.003611284,,
830,0.003609009,,
831,0.003606738,,
832,0.003604472,,
833,0.00360221,,
834,0.003599952,,
835,0.003597698,,
836,0.003595448,,
837,0.003593203,,
838,0.003590961,,
839,0.003588724,,
840,0.003586491,,
841,0.003584262,,
842,0.003582038,,
843,0.003579817,,
844,0.0035776,,
845,0.003575388,,
846,0.003573179,,
847,0.003570975,,
848,0.003568775,,
849,0.003566578,,
850,0.003564386,,
851,0.003562198,,
852,0.003560013,,
853,0.003557833,,
854,0.003555657,,
855,0.003553484,,
856,0.003551316,,
857,0.003549151,,
858,0.003546991,,
859,0.003544834,,
860,0.003542681,,
861,0.003540532,,
862,0.003538387,,
863,0.003536246,,
864,0.003534109,,
865,0.003531975,,
866,0.003529845,,
867,0.00352772,,
868,0.003525597,,
869,0.003523479,,
870,0.003521365,,
871,0.003519254,,
872,0.003517147,,
873,0.003515044,,
874,0.003512944,,
875,0.003510848,,
876,0.003508756,,
877,0.003506668,,
878,0.003504583,,
879,0.003502502,,
880,0.003500425,,
881,0.003498352,,
882,0.003496282,,
883,0.003494215,,
884,0.003492152,,
885,0.003490093,,
886,0.003488038,,
887,0.003485986,,
888,0.003483938,,
889,0.003481893,,
890,0.003479852,,
891,0.003477814,,
892,0.00347578,,
893,0.003473749,,
894,0.003471722,,
895,0.003469699,,
896,0.003467679,,
897,0.003465662,,
898,0.003463649,,
899,0.00346164,,
900,0.003459634,,
901,0.003457631,,
902,0.003455632,,
903,0.003453636,,
904,0.003451644,,
905,0.003449655,,
906,0.003447669,,
907,0.003445687,,
908,0.003443709,,
909,0.003441733,,
910,0.003439761,,
911,0.003437793,,
912,0.003435827,,
913,0.003433865,,
914,0.003431907,,
915,0.003429951,,
916,0.003427999,,
917,0.003426051,,
918,0.003424105,,
919,0.003422163,,
920,0.003420224,,
921,0.003418289,,
922,0.003416357,,
923,0.003414427,,
924,0.003412502,,
925,0.003410579,,
926,0.00340866,,
927,0.003406743,,
928,0.00340483,,
929,0.003402921,,
930,0.003401014,,
931,0.003399111,,
932,0.00339721,,
933,0.003395313,,
934,0.003393419,,
935,0.003391528,,
936,0.003389641,,
937,0.003387756,,
938,0.003385875,,
939,0.003383996,,
940,0.003382121,,
941,0.003380249,,
942,0.00337838,,
943,0.003376514,,
944,0.003374651,,
945,0.003372791,,
946,0.003370934,,
947,0.00336908,,
948,0.00336723,,
949,0.003365382,,
950,0.003363537,,
951,0.003361695,,
952,0.003359856,,
953,0.003358021,,
954,0.003356188,,
955,0.003354358,,
956,0.003352531,,
957,0.003350707,,
958,0.003348886,,
959,0.003347068,,
960,0.003345253,,
961,0.003343441,,
962,0.003341632,,
963,0.003339826,,
964,0.003338022,,
965,0.003336222,,
966,0.003334424,,
967,0.003332629,,
968,0.003330838,,
969,0.003329049,,
970,0.003327262,,
971,0.003325479,,
972,0.003323699,,
973,0.003321921,,
974,0.003320146,,
975,0.003318374,,
976,0.003316605,,
977,0.003314839,,
978,0.003313075,,
979,0.003311314,,
980,0.003309556,,
981,0.003307801,,
982,0.003306048,,
983,0.003304299,,
984,0.003302552,,
985,0.003300807,,
986,0.003299066,,
987,0.003297327,,
988,0.003295591,,
989,0.003293858,,
990,0.003292127,,
991,0.003290399,,
992,0.003288674,,
993,0.003286952,,
994,0.003285232,,
995,0.003283515,,
996,0.0032818,,
997,0.003280088,,
998,0.003278379,,
999,0.003276673,,
-----,testing network, ----,
Expected,Computed, Computed real, Is solved
1,1,0.995744917,yes
0,0,0.003864893,yes
0,0,0.004611005,yes
1,1,0.995744917,yes
1,1,0.994593396,yes
0,0,0.003864893,yes
1,1,0.994593396,yes
0,0,0.004611005,yes
1,1,0.995744917,yes
1,1,0.995744917,yes
0,0,0.004611005,yes
0,0,0.003864893,yes
0,0,0.004611005,yes
1,1,0.995744917,yes
1,1,0.994593396,yes
1,1,0.994593396,yes
1,1,0.995744917,yes
0,0,0.003864893,yes
0,0,0.003864893,yes
1,1,0.994593396,yes
1,1,0.995744917,yes
0,0,0.004611005,yes
1,1,0.994593396,yes
0,0,0.003864893,yes
1,1,0.995744917,yes
0,0,0.004611005,yes
1,1,0.994593396,yes
0,0,0.003864893,yes
0,0,0.004611005,yes
1,1,0.995744917,yes
0,0,0.003864893,yes
0,0,0.003864893,yes
1,1,0.995744917,yes
1,1,0.995744917,yes
1,1,0.995744917,yes
0,0,0.004611005,yes
0,0,0.004611005,yes
1,1,0.995744917,yes
0,0,0.003864893,yes
0,0,0.003864893,yes
1,1,0.994593396,yes
0,0,0.003864893,yes
1,1,0.995744917,yes
1,1,0.995744917,yes
0,0,0.003864893,yes
1,1,0.994593396,yes
0,0,0.003864893,yes
1,1,0.994593396,yes
0,0,0.004611005,yes
1,1,0.994593396,yes
Accuracy percentage: ,100.00%,,
