Project 4, CS420,,
 Artificial, Neural Nets,,
Completed by:, Ksenia Burova,,
,,,
,,,
Epoch #, RMSE,,
0,0.353690826,,
1,0.3536511,,
2,0.353620639,,
3,0.353597442,,
4,0.3535797,,
5,0.353565988,,
6,0.353555249,,
7,0.353546718,,
8,0.353539847,,
9,0.353534237,,
10,0.353529599,,
11,0.353525722,,
12,0.353522445,,
13,0.353519649,,
14,0.353517243,,
15,0.353515155,,
16,0.353513331,,
17,0.353511726,,
18,0.353510306,,
19,0.353509042,,
20,0.35350791,,
21,0.353506894,,
22,0.353505975,,
23,0.353505143,,
24,0.353504385,,
25,0.353503694,,
26,0.35350306,,
27,0.353502477,,
28,0.35350194,,
29,0.353501444,,
30,0.353500984,,
31,0.353500557,,
32,0.35350016,,
33,0.353499789,,
34,0.353499442,,
35,0.353499117,,
36,0.353498813,,
37,0.353498527,,
38,0.353498257,,
39,0.353498003,,
40,0.353497764,,
41,0.353497537,,
42,0.353497322,,
43,0.353497119,,
44,0.353496926,,
45,0.353496743,,
46,0.353496568,,
47,0.353496402,,
48,0.353496244,,
49,0.353496093,,
50,0.353495948,,
51,0.35349581,,
52,0.353495678,,
53,0.353495552,,
54,0.353495431,,
55,0.353495315,,
56,0.353495203,,
57,0.353495096,,
58,0.353494993,,
59,0.353494894,,
60,0.353494799,,
61,0.353494707,,
62,0.353494618,,
63,0.353494533,,
64,0.353494451,,
65,0.353494371,,
66,0.353494294,,
67,0.35349422,,
68,0.353494149,,
69,0.353494079,,
70,0.353494012,,
71,0.353493947,,
72,0.353493884,,
73,0.353493823,,
74,0.353493764,,
75,0.353493706,,
76,0.353493651,,
77,0.353493596,,
78,0.353493544,,
79,0.353493493,,
80,0.353493443,,
81,0.353493395,,
82,0.353493348,,
83,0.353493302,,
84,0.353493258,,
85,0.353493215,,
86,0.353493173,,
87,0.353493132,,
88,0.353493092,,
89,0.353493053,,
90,0.353493015,,
91,0.353492978,,
92,0.353492941,,
93,0.353492906,,
94,0.353492872,,
95,0.353492838,,
96,0.353492805,,
97,0.353492773,,
98,0.353492742,,
99,0.353492711,,
100,0.353492681,,
101,0.353492652,,
102,0.353492623,,
103,0.353492595,,
104,0.353492568,,
105,0.353492541,,
106,0.353492515,,
107,0.353492489,,
108,0.353492464,,
109,0.353492439,,
110,0.353492415,,
111,0.353492391,,
112,0.353492368,,
113,0.353492345,,
114,0.353492323,,
115,0.353492301,,
116,0.35349228,,
117,0.353492259,,
118,0.353492238,,
119,0.353492218,,
120,0.353492198,,
121,0.353492178,,
122,0.353492159,,
123,0.35349214,,
124,0.353492122,,
125,0.353492104,,
126,0.353492086,,
127,0.353492068,,
128,0.353492051,,
129,0.353492034,,
130,0.353492018,,
131,0.353492001,,
132,0.353491985,,
133,0.35349197,,
134,0.353491954,,
135,0.353491939,,
136,0.353491924,,
137,0.353491909,,
138,0.353491895,,
139,0.35349188,,
140,0.353491866,,
141,0.353491853,,
142,0.353491839,,
143,0.353491826,,
144,0.353491812,,
145,0.353491799,,
146,0.353491787,,
147,0.353491774,,
148,0.353491762,,
149,0.353491749,,
150,0.353491737,,
151,0.353491725,,
152,0.353491714,,
153,0.353491702,,
154,0.353491691,,
155,0.35349168,,
156,0.353491669,,
157,0.353491658,,
158,0.353491647,,
159,0.353491637,,
160,0.353491626,,
161,0.353491616,,
162,0.353491606,,
163,0.353491596,,
164,0.353491586,,
165,0.353491576,,
166,0.353491567,,
167,0.353491557,,
168,0.353491548,,
169,0.353491539,,
170,0.35349153,,
171,0.353491521,,
172,0.353491512,,
173,0.353491503,,
174,0.353491494,,
175,0.353491486,,
176,0.353491477,,
177,0.353491469,,
178,0.353491461,,
179,0.353491453,,
180,0.353491445,,
181,0.353491437,,
182,0.353491429,,
183,0.353491421,,
184,0.353491414,,
185,0.353491406,,
186,0.353491399,,
187,0.353491392,,
188,0.353491384,,
189,0.353491377,,
190,0.35349137,,
191,0.353491363,,
192,0.353491356,,
193,0.353491349,,
194,0.353491343,,
195,0.353491336,,
196,0.353491329,,
197,0.353491323,,
198,0.353491316,,
199,0.35349131,,
200,0.353491304,,
201,0.353491297,,
202,0.353491291,,
203,0.353491285,,
204,0.353491279,,
205,0.353491273,,
206,0.353491267,,
207,0.353491261,,
208,0.353491255,,
209,0.35349125,,
210,0.353491244,,
211,0.353491239,,
212,0.353491233,,
213,0.353491227,,
214,0.353491222,,
215,0.353491217,,
216,0.353491211,,
217,0.353491206,,
218,0.353491201,,
219,0.353491196,,
220,0.353491191,,
221,0.353491186,,
222,0.353491181,,
223,0.353491176,,
224,0.353491171,,
225,0.353491166,,
226,0.353491161,,
227,0.353491156,,
228,0.353491152,,
229,0.353491147,,
230,0.353491142,,
231,0.353491138,,
232,0.353491133,,
233,0.353491129,,
234,0.353491124,,
235,0.35349112,,
236,0.353491116,,
237,0.353491111,,
238,0.353491107,,
239,0.353491103,,
240,0.353491099,,
241,0.353491095,,
242,0.35349109,,
243,0.353491086,,
244,0.353491082,,
245,0.353491078,,
246,0.353491074,,
247,0.35349107,,
248,0.353491067,,
249,0.353491063,,
250,0.353491059,,
251,0.353491055,,
252,0.353491051,,
253,0.353491048,,
254,0.353491044,,
255,0.35349104,,
256,0.353491037,,
257,0.353491033,,
258,0.353491029,,
259,0.353491026,,
260,0.353491022,,
261,0.353491019,,
262,0.353491016,,
263,0.353491012,,
264,0.353491009,,
265,0.353491005,,
266,0.353491002,,
267,0.353490999,,
268,0.353490995,,
269,0.353490992,,
270,0.353490989,,
271,0.353490986,,
272,0.353490983,,
273,0.35349098,,
274,0.353490976,,
275,0.353490973,,
276,0.35349097,,
277,0.353490967,,
278,0.353490964,,
279,0.353490961,,
280,0.353490958,,
281,0.353490955,,
282,0.353490952,,
283,0.35349095,,
284,0.353490947,,
285,0.353490944,,
286,0.353490941,,
287,0.353490938,,
288,0.353490935,,
289,0.353490933,,
290,0.35349093,,
291,0.353490927,,
292,0.353490925,,
293,0.353490922,,
294,0.353490919,,
295,0.353490917,,
296,0.353490914,,
297,0.353490911,,
298,0.353490909,,
299,0.353490906,,
300,0.353490904,,
301,0.353490901,,
302,0.353490899,,
303,0.353490896,,
304,0.353490894,,
305,0.353490891,,
306,0.353490889,,
307,0.353490887,,
308,0.353490884,,
309,0.353490882,,
310,0.35349088,,
311,0.353490877,,
312,0.353490875,,
313,0.353490873,,
314,0.35349087,,
315,0.353490868,,
316,0.353490866,,
317,0.353490864,,
318,0.353490861,,
319,0.353490859,,
320,0.353490857,,
321,0.353490855,,
322,0.353490853,,
323,0.35349085,,
324,0.353490848,,
325,0.353490846,,
326,0.353490844,,
327,0.353490842,,
328,0.35349084,,
329,0.353490838,,
330,0.353490836,,
331,0.353490834,,
332,0.353490832,,
333,0.35349083,,
334,0.353490828,,
335,0.353490826,,
336,0.353490824,,
337,0.353490822,,
338,0.35349082,,
339,0.353490818,,
340,0.353490816,,
341,0.353490814,,
342,0.353490813,,
343,0.353490811,,
344,0.353490809,,
345,0.353490807,,
346,0.353490805,,
347,0.353490803,,
348,0.353490802,,
349,0.3534908,,
350,0.353490798,,
351,0.353490796,,
352,0.353490794,,
353,0.353490793,,
354,0.353490791,,
355,0.353490789,,
356,0.353490788,,
357,0.353490786,,
358,0.353490784,,
359,0.353490782,,
360,0.353490781,,
361,0.353490779,,
362,0.353490777,,
363,0.353490776,,
364,0.353490774,,
365,0.353490773,,
366,0.353490771,,
367,0.353490769,,
368,0.353490768,,
369,0.353490766,,
370,0.353490765,,
371,0.353490763,,
372,0.353490762,,
373,0.35349076,,
374,0.353490759,,
375,0.353490757,,
376,0.353490755,,
377,0.353490754,,
378,0.353490752,,
379,0.353490751,,
380,0.35349075,,
381,0.353490748,,
382,0.353490747,,
383,0.353490745,,
384,0.353490744,,
385,0.353490742,,
386,0.353490741,,
387,0.353490739,,
388,0.353490738,,
389,0.353490737,,
390,0.353490735,,
391,0.353490734,,
392,0.353490733,,
393,0.353490731,,
394,0.35349073,,
395,0.353490729,,
396,0.353490727,,
397,0.353490726,,
398,0.353490725,,
399,0.353490723,,
400,0.353490722,,
401,0.353490721,,
402,0.353490719,,
403,0.353490718,,
404,0.353490717,,
405,0.353490715,,
406,0.353490714,,
407,0.353490713,,
408,0.353490712,,
409,0.35349071,,
410,0.353490709,,
411,0.353490708,,
412,0.353490707,,
413,0.353490706,,
414,0.353490704,,
415,0.353490703,,
416,0.353490702,,
417,0.353490701,,
418,0.3534907,,
419,0.353490698,,
420,0.353490697,,
421,0.353490696,,
422,0.353490695,,
423,0.353490694,,
424,0.353490693,,
425,0.353490692,,
426,0.35349069,,
427,0.353490689,,
428,0.353490688,,
429,0.353490687,,
430,0.353490686,,
431,0.353490685,,
432,0.353490684,,
433,0.353490683,,
434,0.353490682,,
435,0.353490681,,
436,0.35349068,,
437,0.353490678,,
438,0.353490677,,
439,0.353490676,,
440,0.353490675,,
441,0.353490674,,
442,0.353490673,,
443,0.353490672,,
444,0.353490671,,
445,0.35349067,,
446,0.353490669,,
447,0.353490668,,
448,0.353490667,,
449,0.353490666,,
450,0.353490665,,
451,0.353490664,,
452,0.353490663,,
453,0.353490662,,
454,0.353490661,,
455,0.35349066,,
456,0.353490659,,
457,0.353490658,,
458,0.353490657,,
459,0.353490656,,
