Run # 0
Generation #, Average Fitness, BestFitness, CorrectBits # 
Generation #, Average Fitness, BestFitness, CorrectBits # 
0,0.0550915667681056,0.5974027399679092,8
1,0.24892351836164936,0.8260261737839255,10
2,0.41612239233106757,0.9696383723490852,6
3,0.5260482595886214,0.9696383723490852,12
4,0.47731891462914205,0.9697867945258845,10
5,0.5807011078754424,0.9793284525650114,13
6,0.6413706691478734,0.9862857119246897,11
7,0.6777308429364809,0.9862857119246897,10
8,0.6061638039543704,0.9834730614527449,9
9,0.7618557411091872,0.9882937859897588,10
10,0.7807340255857208,0.9834730614527449,12
11,0.6466893203444318,0.9979990878642039,12
12,0.7111445537082646,0.9834354830053931,14
13,0.747917762177767,0.9834260885954766,13
14,0.7633509461253823,0.9834166942663277,14
15,0.7553933005753125,0.9882371701961433,11
16,0.7837765678567761,0.9883975891931236,12
17,0.6505632878373376,0.9873882834970342,14
18,0.633296270031185,0.9873882834970342,10
19,0.6834067336760608,0.9980562067401167,11
Run # 4
Generation #, Average Fitness, BestFitness, CorrectBits # 
0,0.09034954033482433,0.9325138321204801,9
1,0.5958019507469494,0.9700280241733169,14
2,0.6003937815139857,0.9795811785012237,10
3,0.6078497388164835,0.9786360970805937,15
4,0.6603372470105946,0.979833963132632,12
5,0.6078479421031973,0.979571817234748,14
6,0.6937757376803361,0.9964770027025245,12
7,0.6127078665020191,0.9964865092430388,16
8,0.690275932222646,0.9989038156408997,14
9,0.6585953139326306,0.9867756068613972,10
10,0.6722760914830698,0.9989990930703639,14
11,0.6548541163580467,0.9999904632977631,18
12,0.6825386643458325,0.9999904632977631,16
13,0.6025929643218915,0.995260839184631,12
14,0.7368642449952711,0.9957167438691606,16
15,0.7919877024247506,0.9995613964064084,14
16,0.7659466092780696,0.9996757980402456,13
17,0.8064735483264902,0.9987990199143708,17
18,0.7872777365306811,0.9990467348521435,12
19,0.7129532469195533,0.9990467348521435,16
Run # 5
Generation #, Average Fitness, BestFitness, CorrectBits # 
0,0.07752253618353995,0.9608531621797644,8
1,0.48832809529931076,0.9608439621435506,9
2,0.5804446010591868,0.9608715624900351,14
3,0.6844127391116387,0.960862362295259,15
4,0.7723413919219784,0.9605036165325292,15
5,0.7205325859918045,0.9435697325787108,16
6,0.7654760362318813,0.9597864866242982,14
7,0.6892144749827335,0.9456716692698093,15
8,0.6781092772217258,0.975432685508999,13
9,0.6414166930788453,0.9802179335412512,12
10,0.6373612319111396,0.9902015553687539,14
11,0.7180749920631947,0.9509996494316334,14
12,0.6847164102509458,0.9521670291841532,15
13,0.7398509397018941,0.9598232507914288,14
14,0.677245959727806,0.9597497237245345,15
15,0.6565634017883775,0.9979895683375875,13
16,0.7275308095480552,0.9979229339394776,12
17,0.7119866711691947,0.9979229339394776,15
18,0.7176075680882775,0.9979134150666266,13
19,0.6770644445599648,0.9979134150666266,13
Run # 6
Generation #, Average Fitness, BestFitness, CorrectBits # 
0,0.06241661904480605,0.5679815307019741,9
1,0.2838636878453409,0.7027163228993224,14
2,0.3828837547280841,0.7724384073415469,11
3,0.47332939687529063,0.8330547631327304,12
4,0.5112670960620513,0.8330223993943222,12
5,0.5372321261667882,0.8330223993943222,12
6,0.6341448380468969,0.9754793146061929,10
7,0.6461427464198739,0.9379460976393605,11
8,0.5098759783752824,0.9220798529131352,10
9,0.4111451313794307,0.866158363328843,9
10,0.5558815868478756,0.883465653686868,12
11,0.5797235464085291,0.9751529530500829,14
12,0.5563060093828422,0.9751063379935887,11
13,0.6806140401329422,0.9751063379935887,16
14,0.5922232513228897,0.9799369662943007,14
