Project 4, CS420
 Artificial, Neural Nets
Completed by:, Ksenia Burova


Epoch #, RMSE
0,0.35293251701583583
100,0.016805286463734536
200,0.010717838913936663
300,0.008368564874461576
400,0.007054177041765618
500,0.006191628535343793
600,0.005572196588692817
700,0.00510069573818908
800,0.004726868436220207
900,0.004421408755873152
1000,0.0041659505536676905
1100,0.003948334624227
1200,0.003760155581344888
1300,0.0035953963352786246
1400,0.003449623355664504
1500,0.003319489732439742
1600,0.003202416096814629
1700,0.00309637884990575
1800,0.002999765555914176
1900,0.0029112737273094052
-----,testing network, ----
Expected, Computed real, Is solved
1.0,0.9959686491235556,yes
0.0,0.0029867275410510015,yes
0.0,0.004736436341523308,yes
1.0,0.9959686491235556,yes
1.0,0.9957962736882149,yes
0.0,0.0029867275410510015,yes
1.0,0.9957962736882149,yes
0.0,0.004736436341523308,yes
1.0,0.9959686491235556,yes
1.0,0.9959686491235556,yes
0.0,0.004736436341523308,yes
0.0,0.0029867275410510015,yes
0.0,0.004736436341523308,yes
1.0,0.9959686491235556,yes
1.0,0.9957962736882149,yes
1.0,0.9957962736882149,yes
1.0,0.9959686491235556,yes
0.0,0.0029867275410510015,yes
0.0,0.0029867275410510015,yes
1.0,0.9957962736882149,yes
1.0,0.9959686491235556,yes
0.0,0.004736436341523308,yes
1.0,0.9957962736882149,yes
0.0,0.0029867275410510015,yes
1.0,0.9959686491235556,yes
0.0,0.004736436341523308,yes
1.0,0.9957962736882149,yes
0.0,0.0029867275410510015,yes
0.0,0.004736436341523308,yes
1.0,0.9959686491235556,yes
0.0,0.0029867275410510015,yes
0.0,0.0029867275410510015,yes
1.0,0.9959686491235556,yes
1.0,0.9959686491235556,yes
1.0,0.9959686491235556,yes
0.0,0.004736436341523308,yes
0.0,0.004736436341523308,yes
1.0,0.9959686491235556,yes
0.0,0.0029867275410510015,yes
0.0,0.0029867275410510015,yes
1.0,0.9957962736882149,yes
0.0,0.0029867275410510015,yes
1.0,0.9959686491235556,yes
1.0,0.9959686491235556,yes
0.0,0.0029867275410510015,yes
1.0,0.9957962736882149,yes
0.0,0.0029867275410510015,yes
1.0,0.9957962736882149,yes
0.0,0.004736436341523308,yes
1.0,0.9957962736882149,yes
Accuracy percentage: ,100.0%
