Project 4, CS420,
 Artificial, Neural Nets,
Completed by:, Ksenia Burova,
,,
Epoch #, RMSE,
0,0.217503173,
1,0.211029129,
2,0.206552738,
3,0.203376943,
4,0.201042003,
5,0.199261712,
6,0.197859584,
7,0.196725122,
8,0.195787135,
9,0.194998099,
10,0.194325065,
11,0.193744339,
12,0.193238301,
13,0.19279345,
14,0.192399172,
15,0.19204693,
16,0.191729724,
17,0.191441714,
18,0.191177967,
19,0.190934276,
20,0.190707058,
21,0.190493284,
22,0.190290469,
23,0.190096667,
24,0.189910493,
25,0.189731123,
26,0.189558261,
27,0.189392058,
28,0.189232969,
29,0.18908157,
30,0.188938373,
31,0.188803669,
32,0.188677446,
33,0.188559379,
34,0.188448895,
35,0.188345271,
36,0.188247737,
37,0.188155556,
38,0.188068073,
39,0.187984739,
40,0.187905109,
41,0.187828827,
42,0.187755609,
43,0.187685222,
44,0.187617471,
45,0.187552185,
46,0.18748921,
47,0.187428402,
48,0.187369624,
49,0.187312742,
50,0.187257628,
51,0.187204156,
52,0.187152203,
53,0.187101651,
54,0.187052382,
55,0.187004283,
56,0.186957244,
57,0.186911158,
58,0.186865921,
59,0.186821432,
60,0.186777592,
61,0.186734304,
62,0.186691475,
63,0.186649012,
64,0.186606824,
65,0.186564822,
66,0.186522918,
67,0.186481023,
68,0.186439053,
69,0.186396919,
70,0.186354537,
71,0.186311821,
72,0.186268685,
73,0.186225045,
74,0.186180815,
75,0.186135911,
76,0.186090247,
77,0.18604374,
78,0.185996306,
79,0.185947861,
80,0.185898323,
81,0.185847611,
82,0.185795646,
83,0.185742348,
84,0.185687641,
85,0.185631451,
86,0.185573706,
87,0.185514336,
88,0.185453273,
89,0.185390455,
90,0.185325819,
91,0.185259307,
92,0.185190865,
93,0.185120441,
94,0.185047986,
95,0.184973454,
96,0.184896805,
97,0.184817997,
98,0.184736996,
99,0.184653767,
100,0.18456828,
101,0.184480507,
102,0.184390423,
103,0.184298006,
104,0.184203236,
105,0.184106096,
106,0.184006572,
107,0.183904654,
108,0.183800332,
109,0.183693602,
110,0.183584464,
111,0.183472919,
112,0.183358974,
113,0.183242641,
114,0.183123934,
115,0.183002874,
116,0.182879486,
117,0.182753804,
118,0.182625862,
119,0.182495706,
120,0.182363385,
121,0.182228955,
122,0.18209248,
123,0.181954029,
124,0.18181368,
125,0.181671514,
126,0.181527623,
127,0.181382101,
128,0.181235051,
129,0.181086579,
130,0.180936799,
131,0.180785826,
132,0.180633782,
133,0.18048079,
134,0.180326977,
135,0.180172471,
136,0.180017402,
137,0.1798619,
138,0.179706094,
139,0.179550115,
140,0.17939409,
141,0.179238144,
142,0.179082402,
143,0.178926983,
144,0.178772003,
145,0.178617577,
146,0.178463811,
147,0.178310811,
148,0.178158675,
149,0.178007499,
150,0.17785737,
151,0.177708373,
152,0.177560587,
153,0.177414086,
154,0.177268937,
155,0.177125204,
156,0.176982945,
157,0.176842213,
158,0.176703056,
159,0.176565518,
160,0.176429638,
161,0.17629545,
162,0.176162984,
163,0.176032267,
164,0.175903321,
165,0.175776165,
166,0.175650813,
167,0.175527279,
168,0.175405571,
169,0.175285694,
170,0.175167651,
171,0.175051444,
172,0.174937071,
173,0.174824526,
174,0.174713804,
175,0.174604897,
176,0.174497794,
177,0.174392484,
178,0.174288953,
179,0.174187187,
180,0.174087169,
181,0.173988884,
182,0.173892311,
183,0.173797432,
184,0.173704227,
185,0.173612675,
186,0.173522754,
187,0.173434442,
188,0.173347716,
189,0.173262553,
190,0.173178929,
191,0.17309682,
192,0.173016201,
193,0.172937049,
194,0.172859339,
195,0.172783045,
196,0.172708144,
197,0.172634609,
198,0.172562416,
199,0.17249154,
200,0.172421956,
201,0.17235364,
202,0.172286567,
203,0.172220712,
204,0.172156051,
205,0.17209256,
206,0.172030215,
207,0.171968991,
208,0.171908867,
209,0.171849817,
210,0.171791819,
211,0.17173485,
212,0.171678887,
213,0.171623908,
214,0.171569889,
215,0.171516808,
216,0.171464643,
217,0.171413371,
218,0.171362971,
219,0.17131342,
220,0.171264695,
221,0.171216773,
222,0.171169633,
223,0.171123249,
224,0.1710776,
225,0.17103266,
226,0.170988403,
227,0.170944805,
228,0.170901837,
229,0.170859471,
230,0.170817675,
231,0.170776418,
232,0.170735662,
233,0.170695368,
234,0.170655494,
235,0.170615988,
236,0.170576797,
237,0.170537855,
238,0.170499086,
239,0.170460402,
240,0.170421695,
241,0.170382834,
242,0.170343656,
243,0.170303953,
244,0.170263462,
245,0.170221833,
246,0.170178599,
247,0.170133114,
248,0.170084467,
249,0.170031329,
250,0.169971686,
251,0.169902356,
252,0.169818054,
253,0.16970946,
254,0.169558945,
255,0.169330553,
256,0.168946633,
257,0.168250535,
258,0.167073616,
259,0.165657923,
260,0.16462463,
261,0.163998621,
262,0.163506556,
263,0.162954307,
264,0.162193854,
265,0.16103839,
266,0.159174153,
267,0.15608385,
268,0.151121706,
269,0.143886721,
270,0.13477223,
271,0.125561644,
272,0.118503235,
273,0.114047646,
274,0.111194825,
275,0.10906161,
276,0.107199192,
277,0.105384064,
278,0.103502082,
279,0.101516159,
280,0.099453588,
281,0.097379543,
282,0.095363446,
283,0.093458067,
284,0.091692412,
285,0.09007334,
286,0.088592303,
287,0.087232976,
288,0.085976997,
289,0.084807241,
290,0.083709239,
291,0.0826715,
292,0.08168529,
293,0.080744215,
294,0.079843756,
295,0.078980849,
296,0.078153533,
297,0.077360662,
298,0.076601681,
299,0.075876442,
300,0.07518507,
301,0.074527852,
302,0.073905142,
303,0.073317293,
304,0.072764596,
305,0.072247235,
306,0.07176525,
307,0.071318512,
308,0.07090671,
309,0.070529344,
310,0.07018573,
311,0.069875012,
312,0.069596175,
313,0.069348072,
314,0.069129449,
315,0.068938967,
316,0.068775231,
317,0.068636816,
318,0.068522291,
319,0.068430238,
320,0.068359268,
321,0.068308041,
322,0.068275273,
323,0.068259744,
324,0.06826031,
325,0.068275898,
326,0.068305512,
327,0.068348235,
328,0.068403221,
329,0.068469696,
330,0.068546954,
331,0.068634352,
332,0.068731301,
333,0.068837265,
334,0.068951753,
335,0.06907431,
336,0.069204515,
337,0.06934197,
338,0.069486295,
339,0.069637124,
340,0.069794094,
341,0.069956845,
342,0.070125011,
343,0.070298217,
344,0.070476075,
345,0.07065818,
346,0.070844109,
347,0.071033419,
348,0.071225648,
349,0.07142031,
350,0.071616901,
351,0.071814899,
352,0.072013765,
353,0.072212949,
354,0.072411889,
355,0.072610021,
356,0.072806775,
357,0.073001587,
358,0.073193902,
359,0.073383174,
360,0.073568876,
361,0.073750502,
362,0.073927572,
363,0.074099633,
364,0.074266267,
365,0.074427088,
366,0.074581749,
367,0.074729942,
368,0.0748714,
369,0.075005895,
370,0.075133241,
371,0.075253293,
372,0.075365944,
373,0.075471127,
374,0.07556881,
375,0.075658995,
376,0.075741717,
377,0.075817039,
378,0.075885053,
379,0.075945872,
380,0.075999631,
381,0.076046482,
382,0.076086594,
383,0.076120146,
384,0.076147329,
385,0.07616834,
386,0.076183381,
387,0.076192658,
388,0.076196378,
389,0.076194747,
390,0.076187971,
391,0.076176253,
392,0.07615979,
393,0.076138778,
394,0.076113406,
395,0.076083858,
396,0.076050312,
397,0.07601294,
398,0.07597191,
399,0.075927383,
400,0.075879512,
401,0.075828448,
402,0.075774335,
403,0.07571731,
404,0.075657507,
405,0.075595054,
406,0.075530076,
407,0.075462691,
408,0.075393015,
409,0.075321158,
410,0.075247228,
411,0.075171327,
412,0.075093556,
413,0.07501401,
414,0.074932784,
415,0.074849965,
416,0.074765642,
417,0.074679898,
418,0.074592814,
419,0.074504467,
420,0.074414934,
421,0.074324286,
422,0.074232592,
423,0.074139921,
424,0.074046335,
425,0.073951898,
426,0.073856667,
427,0.0737607,
428,0.07366405,
429,0.073566768,
430,0.073468903,
431,0.0733705,
432,0.073271605,
433,0.073172256,
434,0.073072494,
435,0.072972353,
436,0.072871868,
437,0.07277107,
438,0.072669987,
439,0.072568646,
440,0.072467072,
441,0.072365285,
442,0.072263307,
443,0.072161155,
444,0.072058844,
445,0.071956389,
446,0.071853803,
447,0.071751094,
448,0.071648273,
449,0.071545346,
450,0.071442319,
451,0.071339196,
452,0.07123598,
453,0.071132673,
454,0.071029277,
455,0.070925789,
456,0.070822211,
457,0.070718538,
458,0.07061477,
459,0.070510902,
