Project 4, CS420,
 Artificial, Neural Nets,
Completed by:, Ksenia Burova,
,,
Epoch #, RMSE,
0,0.209327242,
1,0.208870822,
2,0.208409894,
3,0.207947112,
4,0.207493863,
5,0.207064946,
6,0.206673035,
7,0.206325052,
8,0.206021526,
9,0.20575824,
10,0.205528601,
11,0.205325576,
12,0.205142816,
13,0.204975112,
14,0.204818429,
15,0.204669763,
16,0.204526931,
17,0.204388376,
18,0.204253,
19,0.204120037,
20,0.203988954,
21,0.203859384,
22,0.203731073,
23,0.203603844,
24,0.203477573,
25,0.203352174,
26,0.203227582,
27,0.203103748,
28,0.202980631,
29,0.202858198,
30,0.202736414,
31,0.202615249,
32,0.202494669,
33,0.202374638,
34,0.202255117,
35,0.202136063,
36,0.202017429,
37,0.20189916,
38,0.201781197,
39,0.20166347,
40,0.201545904,
41,0.201428409,
42,0.201310886,
43,0.201193221,
44,0.20107528,
45,0.200956915,
46,0.200837949,
47,0.20071818,
48,0.200597374,
49,0.200475255,
50,0.200351503,
51,0.200225741,
52,0.200097525,
53,0.199966331,
54,0.199831537,
55,0.199692403,
56,0.199548046,
57,0.199397405,
58,0.199239201,
59,0.199071887,
60,0.198893577,
61,0.198701961,
62,0.198494189,
63,0.198266718,
64,0.198015109,
65,0.197733764,
66,0.197415563,
67,0.197051415,
68,0.196629674,
69,0.196135457,
70,0.195549886,
71,0.194849386,
72,0.194005235,
73,0.192983696,
74,0.191747094,
75,0.190256171,
76,0.188473824,
77,0.186369952,
78,0.1839268,
79,0.181143932,
80,0.178041932,
81,0.174664012,
82,0.171074965,
83,0.167357265,
84,0.163604563,
85,0.159913166,
86,0.156372649,
87,0.153057332,
88,0.150020559,
89,0.147292855,
90,0.144883693,
91,0.142785633,
92,0.140979331,
93,0.139438297,
94,0.138132775,
95,0.137032559,
96,0.136108833,
97,0.135335216,
98,0.134688258,
99,0.134147541,
100,0.133695563,
101,0.13331749,
102,0.133000858,
103,0.132735249,
104,0.132511984,
105,0.132323837,
106,0.132164774,
107,0.132029714,
108,0.131914317,
109,0.131814786,
110,0.131727675,
111,0.131649697,
112,0.131577522,
113,0.131507537,
114,0.131435563,
115,0.131356489,
116,0.131263794,
117,0.131148922,
118,0.13100046,
119,0.130803101,
120,0.130536435,
121,0.130173701,
122,0.129680883,
123,0.129016827,
124,0.128135322,
125,0.12699003,
126,0.125542353,
127,0.123770718,
128,0.121678102,
129,0.1192944,
130,0.116672146,
131,0.11387712,
132,0.110977354,
133,0.108034009,
134,0.10509604,
135,0.102198766,
136,0.099365324,
137,0.096609607,
138,0.093939486,
139,0.091359521,
140,0.088872839,
141,0.086482133,
142,0.084190003,
143,0.081998866,
144,0.079910693,
145,0.077926735,
146,0.076047351,
147,0.074271942,
148,0.072598999,
149,0.071026205,
150,0.069550577,
151,0.068168602,
152,0.066876375,
153,0.065669711,
154,0.064544244,
155,0.063495511,
156,0.062519021,
157,0.061610321,
158,0.060765043,
159,0.059978944,
160,0.059247943,
161,0.058568144,
162,0.057935854,
163,0.057347595,
164,0.05680011,
165,0.056290362,
166,0.055815532,
167,0.055373016,
168,0.054960413,
169,0.05457552,
170,0.05421632,
171,0.05388097,
172,0.053567793,
173,0.053275269,
174,0.053002021,
175,0.052746807,
176,0.052508509,
177,0.052286125,
178,0.052078757,
179,0.051885603,
180,0.051705942,
181,0.051539126,
182,0.051384565,
183,0.051241715,
184,0.051110069,
185,0.050989136,
186,0.05087844,
187,0.050777502,
188,0.050685839,
189,0.050602954,
190,0.05052834,
191,0.050461478,
192,0.05040184,
193,0.050348899,
194,0.050302133,
195,0.050261032,
196,0.050225107,
197,0.050193895,
198,0.050166963,
199,0.050143911,
200,0.050124375,
201,0.050108027,
202,0.05009457,
203,0.050083742,
204,0.050075311,
205,0.05006907,
206,0.050064836,
207,0.050062446,
208,0.050061757,
209,0.050062639,
210,0.050064975,
211,0.050068659,
212,0.050073594,
213,0.05007969,
214,0.050086865,
215,0.050095042,
216,0.050104146,
217,0.050114111,
218,0.050124869,
219,0.050136361,
220,0.050148526,
221,0.050161309,
222,0.050174655,
223,0.050188516,
224,0.05020284,
225,0.050217582,
226,0.050232698,
227,0.050248145,
228,0.050263882,
229,0.050279873,
230,0.050296079,
231,0.050312466,
232,0.050329001,
233,0.050345653,
234,0.050362392,
235,0.05037919,
236,0.050396021,
237,0.050412859,
238,0.05042968,
239,0.050446462,
240,0.050463184,
241,0.050479825,
242,0.050496368,
243,0.050512794,
244,0.050529087,
245,0.050545231,
246,0.050561212,
247,0.050577016,
248,0.05059263,
249,0.050608044,
250,0.050623245,
251,0.050638224,
252,0.050652971,
253,0.050667477,
254,0.050681735,
255,0.050695738,
256,0.050709478,
257,0.05072295,
258,0.050736148,
259,0.050749067,
260,0.050761702,
261,0.050774051,
262,0.050786109,
263,0.050797874,
264,0.050809342,
265,0.050820513,
266,0.050831383,
267,0.050841952,
268,0.050852219,
269,0.050862183,
270,0.050871844,
271,0.050881201,
272,0.050890255,
273,0.050899006,
274,0.050907456,
275,0.050915604,
276,0.050923453,
277,0.050931003,
278,0.050938256,
279,0.050945214,
280,0.050951879,
281,0.050958252,
282,0.050964337,
283,0.050970136,
284,0.05097565,
285,0.050980883,
286,0.050985837,
287,0.050990516,
288,0.050994921,
289,0.050999057,
290,0.051002925,
291,0.05100653,
292,0.051009874,
293,0.051012961,
294,0.051015793,
295,0.051018374,
296,0.051020708,
297,0.051022798,
298,0.051024647,
299,0.051026259,
300,0.051027637,
301,0.051028784,
302,0.051029704,
303,0.0510304,
304,0.051030876,
305,0.051031136,
306,0.051031181,
307,0.051031017,
308,0.051030647,
309,0.051030073,
310,0.051029299,
311,0.051028328,
312,0.051027164,
313,0.05102581,
314,0.05102427,
315,0.051022546,
316,0.051020641,
317,0.051018559,
318,0.051016304,
319,0.051013877,
320,0.051011282,
321,0.051008522,
322,0.0510056,
323,0.05100252,
324,0.050999283,
325,0.050995892,
326,0.050992352,
327,0.050988664,
328,0.05098483,
329,0.050980855,
330,0.05097674,
331,0.050972488,
332,0.050968102,
333,0.050963584,
334,0.050958937,
335,0.050954162,
336,0.050949264,
337,0.050944243,
338,0.050939103,
339,0.050933845,
340,0.050928473,
341,0.050922987,
342,0.050917391,
343,0.050911686,
344,0.050905875,
345,0.050899959,
346,0.050893942,
347,0.050887824,
348,0.050881607,
349,0.050875294,
350,0.050868887,
351,0.050862387,
352,0.050855796,
353,0.050849116,
354,0.050842349,
355,0.050835496,
356,0.05082856,
357,0.050821541,
358,0.050814442,
359,0.050807264,
360,0.050800009,
361,0.050792677,
362,0.050785272,
363,0.050777793,
364,0.050770243,
365,0.050762623,
366,0.050754935,
367,0.050747179,
368,0.050739358,
369,0.050731471,
370,0.050723522,
371,0.050715511,
372,0.050707439,
373,0.050699307,
374,0.050691117,
375,0.05068287,
376,0.050674567,
377,0.050666209,
378,0.050657797,
379,0.050649332,
380,0.050640816,
381,0.050632249,
382,0.050623632,
383,0.050614967,
384,0.050606254,
385,0.050597494,
386,0.050588689,
387,0.050579838,
388,0.050570944,
389,0.050562007,
390,0.050553027,
391,0.050544006,
392,0.050534945,
393,0.050525844,
394,0.050516703,
395,0.050507525,
396,0.050498309,
397,0.050489057,
398,0.050479769,
399,0.050470445,
400,0.050461087,
401,0.050451695,
402,0.05044227,
403,0.050432813,
404,0.050423323,
405,0.050413803,
406,0.050404252,
407,0.050394671,
408,0.05038506,
409,0.050375421,
410,0.050365754,
411,0.050356059,
412,0.050346337,
413,0.050336588,
414,0.050326813,
415,0.050317013,
416,0.050307188,
417,0.050297338,
418,0.050287465,
419,0.050277567,
420,0.050267647,
421,0.050257704,
422,0.050247739,
423,0.050237752,
424,0.050227744,
425,0.050217715,
426,0.050207666,
427,0.050197596,
428,0.050187507,
429,0.050177399,
430,0.050167272,
431,0.050157126,
432,0.050146962,
433,0.050136781,
434,0.050126582,
435,0.050116366,
436,0.050106133,
437,0.050095884,
438,0.050085618,
439,0.050075337,
440,0.050065041,
441,0.050054729,
442,0.050044403,
443,0.050034062,
444,0.050023707,
445,0.050013338,
446,0.050002955,
447,0.049992559,
448,0.04998215,
449,0.049971728,
450,0.049961294,
451,0.049950847,
452,0.049940387,
453,0.049929917,
454,0.049919434,
455,0.04990894,
456,0.049898435,
457,0.049887919,
458,0.049877392,
459,0.049866855,
