Project 4, CS420
 Artificial, Neural Nets
Completed by:, Ksenia Burova


Epoch #, RMSE
0,0.206282683599127
1,0.20411535836742464
2,0.2022736146949915
3,0.20070083596918648
4,0.19934775664518034
5,0.19817354882933727
6,0.19714541546784053
7,0.19623748773352923
8,0.19542952632086327
9,0.19470569433495372
10,0.1940535166424535
11,0.19346305235640204
12,0.1929262633171594
13,0.19243654458418286
14,0.19198838059076342
15,0.19157709484242336
16,0.1911986674021532
17,0.1908496006950906
18,0.19052681949092592
19,0.19022759507963832
20,0.18994948674852027
21,0.18969029590323044
22,0.18944802976631653
23,0.18922087271290894
24,0.1890071640994659
25,0.18880538199712377
26,0.18861413260556947
27,0.18843214531060778
28,0.1882582733445224
29,0.18809149978041872
30,0.18793094810640193
31,0.18777589587544324
32,0.1876257889686633
33,0.18748025300381777
34,0.1873390976546193
35,0.1872023095125985
36,0.18707003002066583
37,0.1869425171632122
38,0.18682009285451062
39,0.1867030816532086
40,0.1865917494434094
41,0.18648625189326407
42,0.18638660112870079
43,0.18629265533589198
44,0.18620413104767028
45,0.18612063326748324
46,0.18604169570848147
47,0.18596682287195493
48,0.18589552716414817
49,0.18582735686901636
50,0.185761913560411
51,0.18569885972314185
52,0.185637918646733
53,0.18557886910166763
54,0.18552153714504
55,0.18546578691399535
56,0.18541151168275527
57,0.185358625928461
58,0.18530705873973674
59,0.18525674862209524
60,0.18520763958852984
61,0.18515967834322586
62,0.18511281234274052
63,0.18506698852895556
64,0.18502215255481944
65,0.18497824835651702
66,0.18493521795789325
67,0.1848930014215338
68,0.1848515368846445
69,0.18481076063671312
70,0.18477060721035404
71,0.184731009467464
72,0.18469189867058425
73,0.18465320453486486
74,0.18461485525981133
75,0.184576777542531
76,0.18453889657581493
77,0.1845011360353657
78,0.18446341806097247
79,0.18442566323658272
80,0.1843877905740998
81,0.18434971750539592
82,0.18431135988650246
83,0.18427263201723992
84,0.1842334466786903
85,0.1841937151898986
86,0.18415334748404216
87,0.18411225220303734
88,0.18407033680820503
89,0.1840275077032199
90,0.18398367036418634
91,0.18393872947036619
92,0.183892589027891
93,0.18384515247779976
94,0.18379632277897287
95,0.18374600245606393
96,0.18369409360234032
97,0.18364049782746614
98,0.18358511614063816
99,0.1835278487600848
100,0.18346859484067476
101,0.18340725211216566
102,0.1833437164213466
103,0.18327788117189162
104,0.18320963665602782
105,0.18313886927204082
106,0.18306546062110662
107,0.18298928647588225
108,0.18291021561165244
109,0.18282810848857214
110,0.18274281577063753
111,0.18265417666341033
112,0.18256201704819613
113,0.18246614738526346
114,0.18236636035273446
115,0.1822624281808673
116,0.1821540996334777
117,0.18204109657902806
118,0.1819231100832603
119,0.18179979594291937
120,0.18167076956582393
121,0.18153560008598915
122,0.18139380358336826
123,0.18124483525575194
124,0.18108808036520604
125,0.18092284375304532
126,0.18074833768591408
127,0.18056366776173918
128,0.18036781656957057
129,0.18015962476430675
130,0.17993776919057589
131,0.17970073767692954
132,0.1794468001333037
133,0.17917397563807336
134,0.17887999531955928
135,0.17856226105207235
136,0.1782178003376738
137,0.17784321827472094
138,0.1774346482594584
139,0.17698770403689296
140,0.17649743686127184
141,0.17595830269319868
142,0.17536414527408117
143,0.1747082012319252
144,0.17398313288326187
145,0.17318109346426314
146,0.17229382945008026
147,0.1713128272384093
148,0.17022951732575878
149,0.16903555683739732
150,0.16772322830967779
151,0.16628606330487805
152,0.16471999673627125
153,0.1630255940565815
154,0.1612116328267755
155,0.15929901074190897
156,0.1573224618031818
157,0.15532798243128168
158,0.15336637456123275
159,0.15148542384961206
160,0.14972336916358556
161,0.14810519404562117
162,0.1466419620440622
163,0.1453324401249925
164,0.1441658350564987
165,0.14312458627748972
166,0.14218654709268477
167,0.14132624997064983
168,0.14051514824924666
169,0.13972076163015185
170,0.1389046108243492
171,0.13801885575365075
172,0.13700194505236243
173,0.13577487416495748
174,0.1342422845175758
175,0.1323053252694666
176,0.12989046873186152
177,0.12698470559783193
178,0.12365310360198946
179,0.12002357065072491
180,0.11624989774322982
181,0.11247435996953542
182,0.1088030790920135
183,0.10529838172452179
184,0.10198556814452849
185,0.09886666394403518
186,0.0959334283903506
187,0.09317543905855145
188,0.09058308270893245
189,0.08814747263555378
190,0.08585952106376263
191,0.08370951710744233
192,0.08168751405609388
193,0.07978416122953229
194,0.07799146290049119
195,0.07630314289813245
196,0.07471457007832391
197,0.0732223780515342
198,0.0718239586690205
199,0.07051697266923779
200,0.06929896041037316
201,0.06816708354589611
202,0.06711799440868754
203,0.06614781189153411
204,0.06525217591309265
205,0.06442635278341949
206,0.06366536772374609
207,0.06296414619277232
208,0.0623176509744084
209,0.06172100622706509
210,0.06116960247859628
211,0.060659178019713954
212,0.060185872940408267
213,0.05974625310960408
214,0.05933730357919088
215,0.0589563944716119
216,0.05860122669475405
217,0.05826976828510985
218,0.05796019317608976
219,0.057670831990704316
220,0.05740013979235869
221,0.05714668042690559
222,0.05690912307221957
223,0.05668624493172974
224,0.05647693455907253
225,0.05628019219124687
226,0.056095125649434835
227,0.05592094209758651
228,0.05575693693358165
229,0.05560248138052136
230,0.05545701017037047
231,0.05532001031326371
232,0.05519101150885445
233,0.05506957838767624
234,0.054955304511332244
235,0.054847807909146944
236,0.05474672786405588
237,0.054651722654850445
238,0.054562467990945815
239,0.05447865592098043
240,0.054399994045374794
241,0.054326204908235136
242,0.05425702548223349
243,0.05419220669031903
244,0.05413151293069531
245,0.05407472158754085
246,0.05402162252073008
247,0.05397201753461879
248,0.05392571982987502
249,0.05388255344425749
250,0.05384235268886318
251,0.05380496158616349
252,0.05377023331550745
253,0.053738029670899586
254,0.05370822053493517
255,0.05368068337188426
256,0.05365530274209651
257,0.05363196983920131
258,0.05361058205097462
259,0.05359104254426469
260,0.053573259873975584
261,0.05355714761580437
262,0.05354262402219563
263,0.053529611700807105
264,0.05351803731465304
265,0.05350783130301047
266,0.05349892762212026
267,0.053491263504682834
268,0.05348477923713981
269,0.05347941795373613
270,0.053475125446369384
271,0.05347184998925562
272,0.053469542177470256
273,0.053468154778448435
274,0.05346764259556984
275,0.053467962342983746
276,0.05346907253086936
277,0.053470933360361655
278,0.053473506627413084
279,0.05347675563489605
280,0.053480645112288
281,0.0534851411423201
282,0.0534902110940002
283,0.05349582356146267
284,0.0535019483081241
285,0.053508556215663555
286,0.05351561923737241
287,0.05352311035545399
288,0.05353100354187982
289,0.053539273722442306
290,0.053547896743664676
291,0.053556849342265
292,0.05356610911688674
293,0.05357565450183884
294,0.053585464742610014
295,0.05359551987294107
296,0.053605800693263296
297,0.05361628875032653
298,0.05362696631786078
299,0.053637816378131205
300,0.05364882260425989
301,0.05365996934320611
302,0.0536712415993054
303,0.05368262501828205
304,0.0536941058716603
305,0.05370567104150868
306,0.05371730800546186
307,0.053729004821971064
308,0.053740750115742565
309,0.053752533063330235
310,0.05376434337885189
311,0.053776171299808335
312,0.053788007572985144
313,0.05379984344042069
314,0.053811670625434106
315,0.0538234813187009
316,0.05383526816437402
317,0.0538470242462483
318,0.053858743073968075
319,0.05387041856928051
320,0.053882045052339886
321,0.05389361722806785
322,0.05390513017257833
323,0.053916579319675424
324,0.053927960447434385
325,0.05393926966487806
326,0.053950503398758565
327,0.053961658380459604
328,0.05397273163303064
329,0.05398372045836747
330,0.05399462242455343
331,0.05400543535337511
332,0.054016157308026995
333,0.05402678658101796
334,0.054037321682295816
335,0.05404776132760031
336,0.05405810442706049
337,0.05406835007404666
338,0.05407849753428958
339,0.05408854623527785
340,0.05409849575594319
341,0.05410834581664397
342,0.054118096269452694
343,0.05412774708875795
344,0.05413729836218437
345,0.05414675028183747
346,0.05415610313587541
347,0.05416535730041366
348,0.054174513231759945
349,0.05418357145898667
350,0.05419253257683314
351,0.054201397238942156
352,0.054210166151426015
353,0.05421884006675999
354,0.05422741977799769
355,0.05423590611330511
356,0.054244299930807725
357,0.054252602113742665
358,0.05426081356591
359,0.05426893520741745
360,0.05427696797070717
361,0.05428491279685814
362,0.05429277063215543
363,0.05430054242491629
364,0.054308229122563986
365,0.054315831668939836
366,0.05432335100184384
367,0.054330788050793534
368,0.05433814373499096
369,0.054345418961488964
370,0.05435261462354601
371,0.05435973159915891
372,0.05436677074976641
373,0.05437373291911044
374,0.054380618932249346
375,0.054387429594710976
376,0.05439416569177856
377,0.05440082798789944
