Project 4, CS420
 Artificial, Neural Nets
Completed by:, Ksenia Burova


Epoch #, RMSE
0,0.12204250657354489
100,0.12299789015806957
200,0.0576571250927116
300,0.020554698163873078
400,0.020863181864503175
500,0.021238087382641074
600,0.02095876800487216
700,0.020476841091610153
800,0.020013510381658463
900,0.019606209392695337
1000,0.019187730963737132
1100,0.01866385201214984
1200,0.017971387998297936
1300,0.017210148191068097
1400,0.016617059274261305
1500,0.01628502182133256
1600,0.016129737330095407
1700,0.016056410883802857
1800,0.016015591498468016
1900,0.015988138602126355
2000,0.015967665268612784
2100,0.01595208316675158
2200,0.015940554389718038
2300,0.015932570842379437
2400,0.01592771822748206
2500,0.015925626661620604
2600,0.015925961170064857
2700,0.015928416285799288
2800,0.015932709417239573
2900,0.015938574204540652
3000,0.01594575548648631
3100,0.0159540067260052
3200,0.015963089988020766
3300,0.01597277803306288
3400,0.015982857781886003
3500,0.015993134293228933
3600,0.016003434447601866
3700,0.01601360970260379
3800,0.01602353752657538
3900,0.01603312137166572
4000,0.016042289267924958
4100,0.016050991277456916
4200,0.016059196132280844
4300,0.01606688739809239
4400,0.016074059475422568
4500,0.016080713690103113
4600,0.016086854655109232
4700,0.016092487019925446
4800,0.01609761267037576
4900,0.016102228405364908
5000,0.01610632409753156
5100,0.016109881340269836
5200,0.01611287259029925
5300,0.016115260828353194
5400,0.016116999775388056
5500,0.01611803471227449
5600,0.0161183039513007
5700,0.016117740992458558
5800,0.016116277362305188
5900,0.01611384607700375
6000,0.016110385597215896
6100,0.016105844059644017
6200,0.01610018349225846
6300,0.016093383664821975
6400,0.016085445209670826
6500,0.016076391680542892
6600,0.01606627030042307
6700,0.016055151272398396
6800,0.016043125670573564
6900,0.01603030206736894
7000,0.01601680216762576
7100,0.01600275579506462
7200,0.01598829560856816
7300,0.015973551918464474
7400,0.015958647935086064
7500,0.015943695722958017
7600,0.01592879306216794
7700,0.015914021340045794
7800,0.01589944451620863
7900,0.015885109127046985
8000,0.015871045226683003
8100,0.015857268104987613
8200,0.015843780583095348
8300,0.015830575665072347
8400,0.01581763932106489
8500,0.015804953190773255
8600,0.01579249702363745
8700,0.015780250710246673
8800,0.015768195804611355
8900,0.015756316485418344
9000,0.015744599952594116
9100,0.015733036299684727
9200,0.01572161793910831
9300,0.01571033868306294
9400,0.015699192595664303
9500,0.01568817273120877
9600,0.01567726986068609
9700,0.015666471266928057
9800,0.01565575966246041
9900,0.01564511225799273
10000,0.01563449998786318
10100,0.015623886884887805
10200,0.015613229592730137
10300,0.015602477009490152
10400,0.01559157007091421
10500,0.015580441703807173
10600,0.015569017007665872
10700,0.015557213752599365
10800,0.015544943311051974
10900,0.01553211216580319
11000,0.015518624152126041
11100,0.015504383591181765
11200,0.015489299445814873
11300,0.015473290567038741
11400,0.01545629198476857
11500,0.01543826201353984
11600,0.01541918968186749
11700,0.015399101660720643
11800,0.015378067512637667
11900,0.015356201824479727
12000,0.015333661807626641
12100,0.015310639447551446
12200,0.015287348344317421
12300,0.01526400681812905
12400,0.015240820141331397
12500,0.015217965243910073
12600,0.015195580549390566
12700,0.015173761986888393
12800,0.015152564483725683
12900,0.015132007162642699
13000,0.015112080322228182
13100,0.015092752773125844
13200,0.015073978736110319
13300,0.015055703953049475
13400,0.015037870865072973
13500,0.015020422777113912
13600,0.015003306964266603
13700,0.01498647673213186
13800,0.014969892516800618
13900,0.014953522177323183
14000,0.01493734067638531
14100,0.014921329358073842
14200,0.014905475019709732
14300,0.014889768946651642
14400,0.014874206043478404
14500,0.014858784158302335
14600,0.014843503662534646
14700,0.01482836731727332
14800,0.014813380429339178
14900,0.014798551274259246
15000,0.014783891740143973
15100,0.01476941812641266
15200,0.014755152016808083
15300,0.014741121139859467
15400,0.01472736013437025
15500,0.01471391115361929
15600,0.014700824268372112
15700,0.01468815766145483
15800,0.01467597763948655
15900,0.014664358513745576
16000,0.014653382416408891
16100,0.014643139117118417
16200,0.01463372588713129
16300,0.01462524742547204
16400,0.014617815815910408
16500,0.014611550427740224
16600,0.014606577609168928
16700,0.014603029951077791
16800,0.014601044822849426
16900,0.014600761805299308
17000,0.014602318578716194
17100,0.014605844787060002
17200,0.014611453427786268
17300,0.014619229463189422
17400,0.014629215679110862
17500,0.014641396389890017
17600,0.014655680417761746
17700,0.014671885766312513
17800,0.014689729300888217
17900,0.014708825115364133
18000,0.014728694629660456
18100,0.014748789571397643
18200,0.014768526114528
18300,0.014787325458366949
18400,0.014804654213853923
18500,0.014820057974262526
18600,0.014833183387597548
18700,0.014843787063861264
18800,0.014851732552803604
18900,0.014856978527179519
19000,0.014859561934804977
19100,0.014859579499998827
19200,0.014857170043771377
19300,0.014852499085806627
19400,0.014845746351323734
19500,0.014837096225792705
19600,0.01482673086611968
19700,0.014814825528133001
19800,0.014801545640886815
19900,0.014787045194889123
20000,0.014771466077121646
20100,0.014754938058535765
20200,0.014737579207895613
20300,0.014719496564306734
20400,0.014700786948187309
20500,0.014681537827407143
20600,0.014661828183233912
20700,0.014641729341236875
20800,0.014621305746958139
20900,0.014600615676344566
21000,0.014579711877757997
21100,0.014558642146755334
21200,0.01453744983745385
21300,0.01451617431569468
21400,0.014494851359795849
21500,0.01447351351472853
21600,0.01445219040526526
21700,0.014430909013183559
21800,0.01440969392306305
21900,0.01438856754064485
22000,0.01436755028718632
22100,0.014346660772742962
22200,0.014325915950879228
22300,0.014305331256927768
22400,0.014284920731607227
22500,0.01426469713154641
22600,0.01424467202805172
22700,0.014224855895289197
22800,0.014205258188917195
22900,0.01418588741610446
23000,0.014166751197785052
23100,0.014147856323939277
23200,0.01412920880263688
23300,0.014110813903537313
23400,0.014092676196505893
23500,0.014074799585964564
23600,0.014057187341571825
23700,0.014039842125783778
23800,0.014022766018821003
23900,0.014005960541521296
24000,0.013989426676529243
24100,0.013973164888224221
24200,0.013957175141751944
24300,0.013941456921482893
24400,0.01392600924917196
24500,0.013910830702058575
24600,0.013895919431098903
24700,0.013881273179484632
24800,0.013866889301562383
24900,0.013852764782234954
25000,0.013838896256890127
25100,0.013825280031874434
25200,0.013811912105502562
25300,0.013798788189571993
25400,0.013785903731329558
25500,0.013773253935824924
25600,0.01376083378857054
25700,0.013748638078418245
25800,0.013736661420556335
25900,0.013724898279527838
26000,0.013713342992163901
26100,0.013701989790331968
26200,0.013690832823394145
26300,0.01367986618027629
26400,0.013669083911051665
26500,0.013658480047944573
26600,0.013648048625665491
26700,0.013637783700993618
26800,0.013627679371525009
26900,0.013617729793510037
27000,0.013607929198709292
27100,0.013598271910194422
27200,0.013588752357032182
27300,0.013579365087784182
27400,0.01357010478276423
27500,0.013560966264991876
27600,0.013551944509787183
27700,0.013543034652951801
27800,0.013534231997485343
27900,0.013525532018788323
28000,0.013516930368305556
28100,0.013508422875572449
28200,0.013500005548624901
28300,0.013491674572745496
28400,0.01348342630752221
28500,0.013475257282203026
28600,0.013467164189340375
28700,0.01345914387672577
28800,0.013451193337624763
28900,0.013443309699333352
29000,0.013435490210083813
29100,0.01342773222433861
29200,0.013420033186520955
29300,0.01341239061323369
29400,0.013404802074030362
29500,0.013397265170802003
29600,0.013389777515853154
29700,0.013382336708731696
29800,0.013374940311889932
29900,0.013367585825239243
30000,0.013360270659662821
30100,0.01335299210954251
30200,0.013345747324344208
30300,0.013338533279297486
30400,0.013331346745189562
30500,0.013324184257282469
30600,0.013317042083341925
30700,0.013309916190752126
30800,0.013302802212675165
30900,0.013295695413194069
31000,0.013288590651364389
31100,0.013281482344087592
31200,0.013274364427707014
31300,0.013267230318223964
31400,0.013260072870033654
31500,0.013252884333089717
31600,0.013245656308433811
31700,0.013238379702062463
31800,0.013231044677169434
31900,0.013223640604891434
32000,0.01321615601381071
32100,0.013208578538646447
32200,0.013200894868801619
32300,0.013193090697743754
32400,0.013185150674612208
32500,0.013177058359976814
32600,0.013168796188355569
32700,0.013160345440970844
32800,0.013151686233307723
32900,0.013142797523389033
33000,0.013133657148315131
33100,0.013124241898577907
33200,0.013114527641930124
33300,0.013104489511161506
33400,0.013094102172891108
33500,0.013083340197267828
33600,0.013072178550958822
33700,0.013060593237541964
33800,0.013048562109756637
33900,0.013036065876159773
34000,0.013023089319633863
34100,0.013009622735943914
34200,0.012995663586487554
34300,0.01298121834056527
34400,0.012966304460104468
34500,0.01295095245660673
