Project 4, CS420
 Artificial, Neural Nets
Completed by:, Ksenia Burova


Epoch #, RMSE
0,0.35292279655967457
100,0.01746618108740278
200,0.011158480485879075
300,0.008721135647126389
400,0.007356344742642725
500,0.00646017095183865
600,0.005816279215838112
700,0.005325963948965853
800,0.004937087665675228
900,0.004619237591013037
-----,testing network, ----
Expected, Computed real, Is solved
1.0,0.9937767165064353,yes
0.0,0.004580034846856634,yes
0.0,0.007289978104354151,yes
1.0,0.9937767165064353,yes
1.0,0.9935346737161679,yes
0.0,0.004580034846856634,yes
1.0,0.9935346737161679,yes
0.0,0.007289978104354151,yes
1.0,0.9937767165064353,yes
1.0,0.9937767165064353,yes
0.0,0.007289978104354151,yes
0.0,0.004580034846856634,yes
0.0,0.007289978104354151,yes
1.0,0.9937767165064353,yes
1.0,0.9935346737161679,yes
1.0,0.9935346737161679,yes
1.0,0.9937767165064353,yes
0.0,0.004580034846856634,yes
0.0,0.004580034846856634,yes
1.0,0.9935346737161679,yes
1.0,0.9937767165064353,yes
0.0,0.007289978104354151,yes
1.0,0.9935346737161679,yes
0.0,0.004580034846856634,yes
1.0,0.9937767165064353,yes
0.0,0.007289978104354151,yes
1.0,0.9935346737161679,yes
0.0,0.004580034846856634,yes
0.0,0.007289978104354151,yes
1.0,0.9937767165064353,yes
0.0,0.004580034846856634,yes
0.0,0.004580034846856634,yes
1.0,0.9937767165064353,yes
1.0,0.9937767165064353,yes
1.0,0.9937767165064353,yes
0.0,0.007289978104354151,yes
0.0,0.007289978104354151,yes
1.0,0.9937767165064353,yes
0.0,0.004580034846856634,yes
0.0,0.004580034846856634,yes
1.0,0.9935346737161679,yes
0.0,0.004580034846856634,yes
1.0,0.9937767165064353,yes
1.0,0.9937767165064353,yes
0.0,0.004580034846856634,yes
1.0,0.9935346737161679,yes
0.0,0.004580034846856634,yes
1.0,0.9935346737161679,yes
0.0,0.007289978104354151,yes
1.0,0.9935346737161679,yes
Accuracy percentage: ,100.0%
